id@pid@seq@name@code@description@content@remark@status@created_at@updated_at@created_by@last_updated_by
100@0@1@国家@country@@@@1@1577493254000@1577493254000@0@0
101@0@1@举报类型@report_type@@@@1@1577493254000@1577493254000@0@0
102@101@1@广告垃圾@@@@@1@1577493254000@1577493254000@0@0
103@101@2@恶语攻击@@@@@1@1577493254000@1577493254000@0@0
104@101@3@身份作假@@@@@1@1577493254000@1577493254000@0@0
105@101@4@违法有害@@@@@1@1577493254000@1577493254000@0@0
106@101@5@色情低俗@@@@@1@1577493254000@1577493254000@0@0
107@101@6@作品侵权@@@@@1@1577493254000@1577493254000@0@0
108@101@7@政治言论@@@@@1@1577493254000@1577493254000@0@0
109@101@8@其他信息@@@@@1@1577493254000@1577493254000@0@0
1001@100@1@中国@china@@@@1@1577493254000@1577493254000@0@0
2001@1001@999@北京市@110000@@北京@@5@1577493254000@1577493254000@0@0
3001@2001@999@北京市@110000@@@@1@1577493254000@1577493254000@0@0
5001@3001@999@东城区@110101@@@@1@1577493254000@1577493254000@0@0
5002@3001@999@西城区@110102@@@@1@1577493254000@1577493254000@0@0
5003@3001@999@朝阳区@110105@@@@1@1577493254000@1577493254000@0@0
5004@3001@999@丰台区@110106@@@@1@1577493254000@1577493254000@0@0
5005@3001@999@石景山区@110107@@@@1@1577493254000@1577493254000@0@0
5006@3001@999@海淀区@110108@@@@1@1577493254000@1577493254000@0@0
5007@3001@999@门头沟区@110109@@@@1@1577493254000@1577493254000@0@0
5008@3001@999@房山区@110111@@@@1@1577493254000@1577493254000@0@0
5009@3001@999@通州区@110112@@@@1@1577493254000@1577493254000@0@0
5010@3001@999@顺义区@110113@@@@1@1577493254000@1577493254000@0@0
5011@3001@999@昌平区@110114@@@@1@1577493254000@1577493254000@0@0
5012@3001@999@大兴区@110115@@@@1@1577493254000@1577493254000@0@0
5013@3001@999@怀柔区@110116@@@@1@1577493254000@1577493254000@0@0
5014@3001@999@平谷区@110117@@@@1@1577493254000@1577493254000@0@0
5015@3001@999@密云区@110118@@@@1@1577493254000@1577493254000@0@0
5016@3001@999@延庆区@110119@@@@1@1577493254000@1577493254000@0@0
2002@1001@999@天津市@120000@@@@1@1577493254000@1577493254000@0@0
3002@2002@999@天津市@120000@@@@1@1577493254000@1577493254000@0@0
5017@3002@999@和平区@120101@@@@1@1577493254000@1577493254000@0@0
5018@3002@999@河东区@120102@@@@1@1577493254000@1577493254000@0@0
5019@3002@999@河西区@120103@@@@1@1577493254000@1577493254000@0@0
5020@3002@999@南开区@120104@@@@1@1577493254000@1577493254000@0@0
5021@3002@999@河北区@120105@@@@1@1577493254000@1577493254000@0@0
5022@3002@999@红桥区@120106@@@@1@1577493254000@1577493254000@0@0
5023@3002@999@东丽区@120110@@@@1@1577493254000@1577493254000@0@0
5024@3002@999@西青区@120111@@@@1@1577493254000@1577493254000@0@0
5025@3002@999@津南区@120112@@@@1@1577493254000@1577493254000@0@0
5026@3002@999@北辰区@120113@@@@1@1577493254000@1577493254000@0@0
5027@3002@999@武清区@120114@@@@1@1577493254000@1577493254000@0@0
5028@3002@999@宝坻区@120115@@@@1@1577493254000@1577493254000@0@0
5029@3002@999@滨海新区@120116@@@@1@1577493254000@1577493254000@0@0
5030@3002@999@宁河区@120117@@@@1@1577493254000@1577493254000@0@0
5031@3002@999@静海区@120118@@@@1@1577493254000@1577493254000@0@0
5032@3002@999@蓟州区@120119@@@@1@1577493254000@1577493254000@0@0
2003@1001@999@河北省@130000@@@@1@1577493254000@1577493254000@0@0
3003@2003@999@石家庄市@130100@@@@1@1577493254000@1577493254000@0@0
5033@3003@999@长安区@130102@@@@1@1577493254000@1577493254000@0@0
5034@3003@999@桥西区@130104@@@@1@1577493254000@1577493254000@0@0
5035@3003@999@新华区@130105@@@@1@1577493254000@1577493254000@0@0
5036@3003@999@井陉矿区@130107@@@@1@1577493254000@1577493254000@0@0
5037@3003@999@裕华区@130108@@@@1@1577493254000@1577493254000@0@0
5038@3003@999@藁城区@130109@@@@1@1577493254000@1577493254000@0@0
